path,column_position,column,observed_type,missing_values,nonmissing_values,first_nonmissing_example,definition,units
source_data/figure_01/program_panels_2026-09-12/panel_E_marker_excluded_z_scores.csv,6,Oxidative_burst,numeric,0,4,-1.102383891621861,Source-defined field: Oxidative_burst. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_01/program_panels_2026-09-12/panel_E_marker_excluded_z_scores.csv,7,Inflammatory,numeric,0,4,1.4056879513855225,Source-defined field: Inflammatory. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_01/program_panels_2026-09-12/panel_E_marker_excluded_z_scores.csv,8,Interferon,numeric,0,4,-0.38531715428647506,Source-defined field: Interferon. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_01/program_panels_2026-09-12/panel_E_marker_excluded_z_scores.csv,9,Survival_immaturity,numeric,0,4,1.1330877958350138,Source-defined field: Survival_immaturity. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_01/program_panels_2026-09-12/panel_E_marker_excluded_z_scores.csv,10,Tissue_injury,numeric,0,4,0.21282186922244192,Source-defined field: Tissue_injury. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,1,cell_ID,text,0,245020,P01_1,Recorded cell identifier; not an independent biological replicate,identifier
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,2,PatientID,text,0,245020,P01,Recorded patient identifier,identifier
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,3,Diagnosis2,text,0,245020,Control,Source-defined field: Diagnosis2. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,4,cell_type,text,0,245020,Epithelial Cell,Source-defined field: cell_type. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,5,a5B1_cell_clr,numeric,0,245020,0.100021884677171,Source-defined field: a5B1_cell_clr. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,6,FAPa_cell_clr,numeric,0,245020,0.965808326005698,Source-defined field: FAPa_cell_clr. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,7,CXCR4,numeric,0,245020,0.0843,Source-defined field: CXCR4. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,8,OSM,numeric,0,245020,0.012,Source-defined field: OSM. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,9,CD16,numeric,0,245020,15.1807,Source-defined field: CD16. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,10,CD11b,numeric,0,245020,0.2771,Source-defined field: CD11b. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,11,x,numeric,0,245020,1862.4,Source-defined field: x. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,12,y,numeric,0,245020,914.94,Source-defined field: y. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,13,broad_type,text,0,245020,Epithelial Cell,Source-defined field: broad_type. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,14,neighbors50,numeric,0,245020,28,Source-defined field: neighbors50. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,15,edge_flag,boolean,0,245020,False,Source-defined field: edge_flag. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,16,eligible,boolean,0,245020,True,Source-defined field: eligible. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/cell_neighborhood_assignments.csv.gz,17,CN,text,0,245020,CN6,Source-defined field: CN. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/neighborhood_profiles.csv,1,CN,text,0,72,CN1,Source-defined field: CN. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/neighborhood_profiles.csv,2,name,text,0,72,Epithelial / Fibroblast,Source-defined field: name. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/neighborhood_profiles.csv,3,cell_type,text,0,72,Epithelial Cell,Source-defined field: cell_type. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/neighborhood_profiles.csv,4,short_type,text,0,72,Epithelial,Source-defined field: short_type. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/neighborhood_profiles.csv,5,mean_local_fraction,numeric,0,72,0.41438464743044334,Source-defined field: mean_local_fraction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,1,endpoint,text,0,36,tissue_fraction,Source-defined field: endpoint. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,2,contrast,text,0,36,UC_Noninflamed versus Control,Source-defined field: contrast. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,3,CN,text,0,36,CN1,Source-defined field: CN. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,4,n_a,numeric,0,36,9,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,5,n_b,numeric,0,36,6,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,6,mean_a,numeric,0,36,0.12470420579404215,Source-defined field: mean_a. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,7,mean_b,numeric,0,36,0.07638788735711229,Source-defined field: mean_b. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,8,effect_pp,numeric,0,36,4.831631843692986,Source-defined field: effect_pp. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,9,ci95_low_pp,numeric,0,36,-0.27036549533773,Source-defined field: ci95_low_pp. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,10,ci95_high_pp,numeric,0,36,11.433507358229186,Source-defined field: ci95_high_pp. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,11,p_exact,numeric,0,36,0.24215784215784217,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,12,n_allocations,numeric,0,36,5005,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/neighborhoods/patient_occupancy_tests.csv,13,q_all_36_occupancy_tests,numeric,0,36,0.30482620827448415,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/figure_02/neighborhoods/region_coverage.csv,1,region_id,text,0,24,P01,Source-defined field: region_id. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_coverage.csv,2,group,text,0,24,Control,Recorded analysis group,category
source_data/figure_02/neighborhoods/region_coverage.csv,3,cells,numeric,0,24,6708,Source-defined field: cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_coverage.csv,4,eligible_cells,numeric,0,24,6617,Source-defined field: eligible_cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_coverage.csv,5,neutrophils,numeric,0,24,85,Source-defined field: neutrophils. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_coverage.csv,6,eligible_neutrophils,numeric,0,24,85,Source-defined field: eligible_neutrophils. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_coverage.csv,7,edge_cells,numeric,0,24,81,Source-defined field: edge_cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,1,region_id,text,0,168,P01,Source-defined field: region_id. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,2,group,text,0,168,Control,Recorded analysis group,category
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,3,CN,text,0,168,CN1,Source-defined field: CN. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,4,name,text,0,168,Epithelial / Fibroblast,Source-defined field: name. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,5,cells,numeric,0,168,387,Source-defined field: cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,6,total_cells,numeric,0,168,6708,Recovered cell count used as indicated denominator,cells
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,7,tissue_fraction,numeric,0,168,0.057692307692307696,Source-defined field: tissue_fraction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,8,neutrophils,numeric,0,168,12,Source-defined field: neutrophils. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,9,total_neutrophils,numeric,0,168,85,Source-defined field: total_neutrophils. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/neighborhoods/region_neighborhood_occupancy.csv,10,neutrophil_fraction,numeric,0,168,0.1411764705882353,Source-defined field: neutrophil_fraction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/coverage.csv,1,patient,text,0,24,P01,Recorded patient identifier,identifier
source_data/figure_02/posterior_gate/coverage.csv,2,group,text,0,24,Control,Recorded analysis group,category
source_data/figure_02/posterior_gate/coverage.csv,3,n_FAP_high,numeric,0,24,35,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/coverage.csv,4,n_a5B1_positive,numeric,0,24,0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/coverage.csv,5,status,text,0,24,insufficient reference cells,Source-defined field: status. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/coverage.csv,6,n_exposed,numeric,9,15,141.0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/coverage.csv,7,n_blocks,numeric,9,15,14.0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/coverage.csv,8,n_modeled_neutrophils,numeric,9,15,128.0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/coverage.csv,9,condition_number,numeric,11,13,4.947200649045623,Source-defined field: condition_number. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,1,cell_ID,text,0,44516,P01_1043,Recorded cell identifier; not an independent biological replicate,identifier
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,2,PatientID,text,0,44516,P01,Recorded patient identifier,identifier
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,3,Diagnosis2,text,0,44516,Control,Source-defined field: Diagnosis2. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,4,cell_type,text,0,44516,Fibroblast,Source-defined field: cell_type. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,5,a5B1_cell_raw,numeric,0,44516,2.904,Source-defined field: a5B1_cell_raw. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,6,a5B1_cell_clr,numeric,0,44516,0.421330492958189,Source-defined field: a5B1_cell_clr. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,7,higher_signal_posterior,numeric,0,44516,0.0071798741140335805,Source-defined field: higher_signal_posterior. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,8,a5B1_positive,boolean,0,44516,False,Source-defined field: a5B1_positive. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/fibroblast_posterior_assignments.csv,9,previous_a5B1_high,boolean,0,44516,False,Source-defined field: previous_a5B1_high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/gate_by_patient.csv,1,PatientID,text,0,24,P01,Recorded patient identifier,identifier
source_data/figure_02/posterior_gate/gate_by_patient.csv,2,Diagnosis2,text,0,24,Control,Source-defined field: Diagnosis2. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/gate_by_patient.csv,3,n_fibroblasts,numeric,0,24,856,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/gate_by_patient.csv,4,n_positive,numeric,0,24,0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/gate_by_patient.csv,5,positive_fraction,numeric,0,24,0.0,Source-defined field: positive_fraction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/gate_by_patient.csv,6,previous_high_fraction,numeric,0,24,0.11682242990654206,Source-defined field: previous_high_fraction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/gate_by_patient.csv,7,median_raw,numeric,0,24,3.07165,Source-defined field: median_raw. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/patient_proximity_effects.csv,1,patient,text,0,312,P02,Recorded patient identifier,identifier
source_data/figure_02/posterior_gate/patient_proximity_effects.csv,2,group,text,0,312,Control,Recorded analysis group,category
source_data/figure_02/posterior_gate/patient_proximity_effects.csv,3,marker,text,0,312,OSM,Protein marker or assay channel as recorded,category
source_data/figure_02/posterior_gate/patient_proximity_effects.csv,4,exposure,text,0,312,FAP proximity,Source-defined field: exposure. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/patient_proximity_effects.csv,5,beta,numeric,0,312,0.6252814715467427,Source-defined field: beta. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/patient_proximity_effects.csv,6,n_blocks,numeric,0,312,14,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/spatial_block_values.csv,1,block_x,numeric,0,446,0,Source-defined field: block_x. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,2,block_y,numeric,0,446,7,Source-defined field: block_y. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,3,FAP_distance,numeric,0,446,4.703060479924533,Source-defined field: FAP_distance. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,4,a5B1_distance,numeric,0,446,4.916712204613299,Source-defined field: a5B1_distance. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,5,epithelial_distance,numeric,0,446,2.9469420525296695,Source-defined field: epithelial_distance. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,6,endothelial_distance,numeric,0,446,3.49466858402676,Source-defined field: endothelial_distance. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,7,fib_count,numeric,0,446,1.9580035451263673,Source-defined field: fib_count. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,8,density,numeric,0,446,3.815817179526165,Source-defined field: density. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,9,OSM,numeric,0,446,0.20993180366652947,Source-defined field: OSM. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,10,CXCR4,numeric,0,446,2.5941479646044914,Source-defined field: CXCR4. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,11,MX1,numeric,0,446,0.7833749173240955,Source-defined field: MX1. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,12,PADI4,numeric,0,446,1.6134780097701427,Source-defined field: PADI4. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,13,CD16,numeric,0,446,3.508687082632557,Source-defined field: CD16. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,14,CD11b,numeric,0,446,2.7989540876584273,Source-defined field: CD11b. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/spatial_block_values.csv,15,n_neutrophils,numeric,0,446,4,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/posterior_gate/spatial_block_values.csv,16,PatientID,text,0,446,P02,Recorded patient identifier,identifier
source_data/figure_02/posterior_gate/spatial_block_values.csv,17,Diagnosis2,text,0,446,Control,Source-defined field: Diagnosis2. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,1,exposure,text,0,24,FAP proximity,Source-defined field: exposure. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,2,marker,text,0,24,OSM,Protein marker or assay channel as recorded,category
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,3,n,numeric,0,24,8,Source-defined field: n. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,4,effect,numeric,0,24,0.21573658706215942,Stored contrast estimate; direction and scale are source-specific,same as source readout
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,5,low,numeric,0,24,0.09463894526304965,Source-defined field: low. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,6,high,numeric,0,24,0.3368342288612692,Source-defined field: high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,7,p,numeric,0,24,0.003972903128435523,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/figure_02/posterior_gate/UC_four_proximity_tests.csv,8,q_24,numeric,0,24,0.019069935016490513,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/figure_02/quartile_proximity/fibroblast_permutation_strata.csv,1,cell_ID,text,0,44516,P01_1043,Recorded cell identifier; not an independent biological replicate,identifier
source_data/figure_02/quartile_proximity/fibroblast_permutation_strata.csv,2,patient,text,0,44516,P01,Recorded patient identifier,identifier
source_data/figure_02/quartile_proximity/fibroblast_permutation_strata.csv,3,stratum,numeric,0,44516,0,Source-defined field: stratum. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/fibroblast_permutation_strata.csv,4,state,numeric,0,44516,3,Recorded cell-state annotation,category
source_data/figure_02/quartile_proximity/fibroblast_permutation_strata.csv,5,neutrophil_edges,numeric,0,44516,0,Source-defined field: neutrophil_edges. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,1,patient,text,0,96,P01,Recorded patient identifier,identifier
source_data/figure_02/quartile_proximity/patient_proximity.csv,2,group,text,0,96,Control,Recorded analysis group,category
source_data/figure_02/quartile_proximity/patient_proximity.csv,3,state,text,0,96,FAP-high/a5B1-low,Recorded cell-state annotation,category
source_data/figure_02/quartile_proximity/patient_proximity.csv,4,n_fibroblasts,numeric,0,96,34,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/quartile_proximity/patient_proximity.csv,5,n_neutrophils,numeric,0,96,85,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/quartile_proximity/patient_proximity.csv,6,observed_edges,numeric,0,96,20.0,Source-defined field: observed_edges. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,7,expected_edges,numeric,0,96,41.492089694902994,Source-defined field: expected_edges. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,8,log2_enrichment,numeric,0,96,-1.0344936745236135,Source-defined field: log2_enrichment. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,9,permutation_p,numeric,0,96,0.024,Source-defined field: permutation_p. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,10,eligible,boolean,0,96,True,Source-defined field: eligible. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,11,null_low,numeric,0,96,24.0,Source-defined field: null_low. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/patient_proximity.csv,12,null_high,numeric,0,96,61.0,Source-defined field: null_high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/proximity_tests.csv,1,state,text,0,24,FAP-high/a5B1-low,Recorded cell-state annotation,category
source_data/figure_02/quartile_proximity/proximity_tests.csv,2,comparison,text,0,24,Control versus null,Source-defined field: comparison. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/proximity_tests.csv,3,kind,text,0,24,enrichment,Source-defined field: kind. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/proximity_tests.csv,4,n,numeric,12,12,6.0,Source-defined field: n. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/proximity_tests.csv,5,effect,numeric,0,24,-0.22758731583114758,Stored contrast estimate; direction and scale are source-specific,same as source readout
source_data/figure_02/quartile_proximity/proximity_tests.csv,6,low,numeric,12,12,-0.889639976290639,Source-defined field: low. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/proximity_tests.csv,7,high,numeric,12,12,0.43446534462834385,Source-defined field: high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_02/quartile_proximity/proximity_tests.csv,8,p,numeric,0,24,0.4173362642509264,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/figure_02/quartile_proximity/proximity_tests.csv,9,n_a,numeric,12,12,9.0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/quartile_proximity/proximity_tests.csv,10,n_b,numeric,12,12,6.0,Count of the source-defined unit indicated by the column name,count
source_data/figure_02/quartile_proximity/proximity_tests.csv,11,q_24,numeric,0,24,0.6677380228014822,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,1,marker,text,0,45,OSM,Protein marker or assay channel as recorded,category
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,2,comparison,text,0,45,N+NF,Source-defined field: comparison. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,3,reference,text,0,45,N,Source-defined field: reference. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,4,n_comparison,numeric,0,45,5,Count of the source-defined unit indicated by the column name,count
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,5,n_reference,numeric,0,45,6,Count of the source-defined unit indicated by the column name,count
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,6,mean_sample_median_comparison,numeric,0,45,-38.6907751921674,Source-defined field: mean_sample_median_comparison. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,7,mean_sample_median_reference,numeric,0,45,-57.35777415026232,Source-defined field: mean_sample_median_reference. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,8,difference_fluorescence,numeric,0,45,18.66699895809492,Difference in sample-median compensated fluorescence between stated arms,compensated fluorescence units
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,9,all_sample_sd,numeric,0,45,253.2838918177111,Source-defined field: all_sample_sd. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,10,difference_mean_z,numeric,0,45,0.073699905762383,Source-defined field: difference_mean_z. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,11,p_exact,numeric,0,45,0.7748917748917749,P value for the source-defined test; adjustment only when identified in field name,dimensionless
